,no_items,total_value
2492,3,344.53513383135055
2493,4,370.52203427817386
2494,3,384.9753264755172
2495,2,296.08495589206495
2496,10,67.35243787768994
2497,2,389.62769944200875
2498,11,320.8745090970936
2499,7,351.52493601111007
2500,10,404.9781753708094
2501,11,83.06745865922952
2502,3,331.58509119610136
2503,2,387.9668983511808
2504,2,76.03093258802892
2505,12,352.1067897242425
2506,2,343.4649000463758
2507,9,120.47133049355787
2508,2,65.18187760668484
2509,10,369.88952502518055
2510,3,97.82336237161651
2511,12,338.9527956702992
2512,14,80.27814105244339
2513,1,328.4053126084727
2514,2,360.5317885245805
2515,3,95.82743709319892
2516,13,324.00032465852377
2517,9,85.00285201306471
2518,1,325.04522903553584
2519,11,316.26810249221154
2520,8,344.69690548318306
2521,7,374.2987906237706
2522,9,107.22179445109879
2523,13,125.51331063934687
2524,2,338.99234827277417
2525,2,359.0502307885032
2526,2,362.47875157402416
2527,11,326.7456134900474
2528,14,335.64085788622424
2529,1,117.09519588462354
2530,9,94.85194368293065
2531,13,330.4629550444794
2532,11,122.30965764139407
2533,11,93.73311721417505
2534,8,343.646717961809
2535,2,309.5339440058714
2536,15,90.58593252529329
2537,8,377.4869700831897
2538,2,328.88725064442446
2539,2,95.86212913209565
2540,7,399.7113112401176
2541,9,330.6402093104968
2542,7,86.10646878274754
2543,1,75.2397274578699
2544,6,81.91933645025105
2545,2,77.5685867371388
2546,10,295.1483468959768
2547,3,380.7083825052868
2548,2,320.20639332975475
2549,1,111.81136691362404
2550,9,312.2328209516569
2551,12,322.86241007822673
2552,2,334.7128437144631
2553,10,358.01362494105774
2554,3,102.78641661705493
2555,9,330.8879975054264
2556,14,331.324624193616
2557,2,92.12382590690038
2558,11,356.71579062639603
2559,9,78.4543150664676
2560,11,363.847677996505
2561,2,118.45073938802423
2562,12,300.20592776189756
2563,10,82.04381235306458
2564,9,376.3758749978335
2565,12,63.15472782837642
2566,8,125.09803298978022
2567,1,306.43234570690305
2568,12,360.5244342909839
2569,3,60.54543974346526
2570,1,368.3305872499274
2571,12,161.172854476253
2572,15,370.82088919063614
2573,4,291.92326790170125
2574,9,405.528241510988
2575,1,278.2775893852591
2576,8,63.04180905409331
2577,3,347.1568928546566
2578,13,311.0011299539839
2579,7,323.65906020895625
2580,11,376.37706891020986
2581,1,363.66855935737215
2582,11,318.91698627447715
2583,14,51.43854832225826
2584,11,136.2879323671204
2585,2,102.38071395067051
2586,9,124.28497527892804
2587,5,91.15593615550986
2588,4,132.28321092441473
2589,11,79.1382766185846
2590,3,117.22799127970758
2591,1,348.47611530621856
2592,3,376.02878477579293
2593,7,95.0958825021823
2594,1,386.31298998565
2595,3,340.3269452851005
2596,8,378.8470789424954
2597,3,379.14245184241963
2598,7,337.2342875473501
2599,13,368.3187112680789
2600,2,331.0193758535184
2601,9,319.6787979866033
2602,8,343.5893765902685
2603,12,366.34922501691636
2604,2,362.9964154835149
2605,2,81.66109473181831
2606,11,110.92395755120015
2607,7,332.9747349003273
2608,7,106.4115236638984
2609,9,320.68970105928247
2610,2,113.10648700569557
2611,2,101.23478824102703
2612,2,377.08056004050127
2613,9,132.81488154858445
2614,9,128.48250322272003
2615,10,128.60830172070462
2616,3,111.93256744695866
2617,9,345.6900515020434
2618,1,88.14024992561848
2619,2,355.0532328153262
2620,14,113.75612507339082
2621,9,305.83571573819086
2622,9,307.9168201452132
2623,2,344.65356787482204
2624,2,341.81348229602537
2625,10,319.6278992061829
2626,3,385.31776444988583
2627,14,103.06085749750675
2628,13,317.7534836337642
2629,2,349.68192505545363
2630,1,77.845212820884
2631,9,334.69241763284197
2632,2,392.8211454635078
2633,3,154.21581256876144
2634,2,372.5966251422767
2635,9,73.7374370542355
2636,12,358.67351525665066
2637,15,141.84823383736935
2638,9,106.92308269717314
2639,2,360.3820924847552
2640,2,101.72478219846458
2641,12,393.7327265145155
2642,10,347.3531821960129
2643,3,326.9714102656477
2644,10,365.69841729742046
2645,3,154.58418471267203
2646,2,117.55834981684697
2647,10,316.10744680217954
2648,10,68.18660355389497
2649,2,343.706654127084
2650,13,114.89746551778988
2651,11,117.20359897897998
2652,11,363.84480068426075
2653,13,361.8479951218539
2654,12,64.87042966869417
2655,2,109.53667226858954
2656,2,95.17152580260145
2657,14,61.935954043158695
2658,1,130.28220431104458
2659,9,361.85832103456914
2660,9,341.1925518535295
2661,1,55.32494599686632
2662,2,331.00333499759654
2663,10,124.37009733392784
2664,10,40.62478063400034
2665,1,333.0714745785423
2666,2,349.6171281772368
2667,13,127.79503498247664
2668,11,336.01596825613603
2669,2,385.3553589419489
2670,12,380.85904620043004
2671,13,93.90659909895
2672,2,109.03105852195068
2673,12,305.27408152657034
2674,9,326.83503547221756
2675,2,140.7878278301403
2676,12,331.0600681528863
2677,11,334.34199927503005
2678,1,72.10709137639529
2679,3,66.93523485521585
2680,10,337.02893134808426
2681,10,363.98531061431913
2682,2,112.70956590594989
2683,13,362.9887819740677
2684,9,336.04181822570166
2685,1,363.47972104076973
2686,2,310.75720165582334
2687,9,101.82045703895419
2688,2,352.4235529457777
2689,8,340.83572281632144
2690,3,389.0447146134893
2691,5,388.3095684400373
2692,9,325.43855339541034
2693,8,336.0686894144958
2694,14,327.39318738959287
2695,8,375.99350006362005
2696,4,378.1136608189738
2697,11,113.82165107739971
2698,12,383.2870413922517
2699,1,340.98538642929725
2700,8,82.77507223162888
2701,2,384.5459761165565
2702,13,361.9519493550888
2703,10,369.8302272661791
2704,2,92.08814376624206
2705,8,340.75559263655447
2706,3,348.79110365449736
2707,8,109.6711622044888
2708,8,327.16166965144845
2709,2,119.30973644542895
2710,4,386.3717540563053
2711,8,356.29571110777147
2712,13,336.4372681071052
2713,12,370.4433846794025
2714,9,379.0007262443869
2715,11,351.37075335024
2716,2,374.9821542179488
2717,6,431.7255961057989
2718,3,94.4045337799671
2719,2,74.34666630847605
2720,2,142.82576503299723
2721,12,131.27085215694356
2722,2,145.03271724735407
2723,3,89.43160754446218
2724,3,148.30767634687498
2725,2,369.5317928573836
2726,2,372.4216240885183
2727,8,314.79084750946964
2728,9,367.4578984488498
2729,2,337.5392509007057
2730,12,338.2703546389599
2731,3,362.13981073362345
2732,2,370.9376327517143
2733,2,343.45585173143365
2734,10,372.69487652360203
2735,2,365.2919419771972
2736,14,332.38501696501896
2737,8,398.3918488866909
2738,2,103.90149578356497
2739,11,351.46964110039664
2740,14,324.84865329156605
2741,7,324.80784614184364
2742,2,314.9820510842001
2743,3,85.88264027619951
2744,2,98.80171383321685
2745,11,91.89259670727878
2746,10,316.75926794485974
2747,2,124.7174079767447
2748,12,70.64714984654225
2749,2,325.8930813278464
2750,10,62.969699588787456
2751,2,110.82450887848219
2752,3,353.19621405038487
2753,2,104.43917454637186
2754,7,352.8949234391236
2755,12,348.1632641250043
2756,9,352.81678954403566
2757,14,146.54674156847432
2758,11,379.90730849784484
2759,8,303.1440573522607
2760,10,76.64789049477841
2761,12,86.94831546957568
2762,11,102.8996445558978
2763,12,113.02024443455736
2764,4,54.62648695956163
2765,11,339.84161652049784
2766,1,75.66073017224056
2767,5,338.7541719208188
2768,10,92.94960517610842
2769,2,344.9780014202975
2770,11,349.3446052640142
2771,2,107.23760878296069
2772,9,340.0163527743676
2773,1,100.91288974754649
2774,3,322.9649594039962
2775,11,81.78868078209611
2776,9,311.90404015298043
2777,2,398.48846410154033
2778,8,303.81726547459976
2779,3,368.6041405467343
2780,2,111.86462223865121
2781,7,387.7927323166803
2782,2,306.45238618674324
2783,12,323.18622262519096
2784,2,143.48949183305825
2785,9,332.11283666020455
2786,6,98.49165482780688
2787,7,314.6997876815632
2788,10,331.36803420215773
2789,6,332.79038618149923
2790,11,76.81524848514688
2791,3,107.91458931756009
2792,10,357.46355333657607
2793,2,358.7421625113444
2794,2,99.93928550807328
2795,2,334.79319206094556
2796,8,398.99751671652473
2797,13,379.5424562946912
2798,11,344.0532686088642
2799,2,91.17776405144515
2800,2,351.0322321170314
2801,3,374.7463144322619
2802,11,106.39473161450047
2803,10,86.35860593391465
2804,7,129.84437458627855
2805,11,18.536468874422624
2806,2,54.27921409185371
2807,3,322.5199849397188
2808,2,337.5737671533848
2809,1,113.51492276293753
2810,11,111.17126008114221
2811,2,77.53578397449773
2812,2,113.4890639862368
2813,10,348.8998223528244
2814,13,330.7995031818593
2815,11,349.45125286438025
2816,2,343.1300376929871
2817,3,121.2662335956516
2818,3,116.99420347175071
2819,2,66.71569041499328
2820,3,350.6806313008559
2821,1,106.79572776152143
2822,9,92.64088950039931
2823,2,376.12750967409113
2824,11,365.48341113172614
2825,8,329.01162939221064
2826,2,365.8377090353685
2827,10,357.1574027525156
2828,2,363.3195993756743
2829,9,331.1642840091119
2830,2,103.25870943826578
2831,1,407.2223449952784
2832,13,43.9437660561125
2833,8,335.3238075014518
2834,6,143.7447569155723
2835,11,102.97457833714394
2836,2,73.96233580295102
2837,2,347.9807426437319
2838,2,133.7144935101207
2839,13,380.09941665525315
2840,9,403.5010891379495
2841,10,78.81891672150667
2842,11,353.33594018791354
2843,3,378.7143285388417
2844,1,67.39101000776805
2845,4,358.08844975762435
2846,3,111.16778472005576
2847,10,328.89345309758335
2848,8,108.35166868310343
2849,2,52.12030503579569
2850,11,347.47010052317773
2851,2,355.7408127357425
2852,2,355.4543750060902
2853,7,142.35604356516077
2854,2,338.59156147629244
2855,3,364.99172894496
2856,2,362.46883010637066
2857,10,400.54379739256757
2858,11,335.62718052087706
2859,10,352.31612532675314
2860,2,383.0599609625319
2861,3,319.0009276032038
2862,3,345.78050408323696
2863,13,366.37151220461965
2864,1,361.6103794320362
2865,9,109.12888987935351
2866,2,352.13981329002934
2867,2,81.45083138905136
2868,9,107.53895658489208
2869,11,352.25559957393125
2870,11,309.9890238315642
2871,9,349.34059553654663
2872,10,387.6243154396677
2873,2,339.8737113830144
2874,2,86.76169341401494
2875,9,100.31509656113973
2876,9,109.87347399860384
2877,3,97.52730967704181
2878,11,44.581301204130575
2879,13,139.57007384874376
2880,2,96.71518401649888
2881,3,359.0649068246843
2882,11,340.23885113037744
2883,5,153.2509080311027
2884,2,340.9964694843541
2885,7,362.55333179144293
2886,8,363.03377352110243
2887,2,394.139861278707
2888,14,362.3902266948428
2889,2,111.19510612953619
2890,10,120.91199491327225
2891,11,96.41752604223832
2892,3,83.33139888834914
2893,2,35.70179832004389
2894,3,317.1329298907704
2895,10,361.5213418779959
2896,2,334.8979838113318
2897,13,349.2687321457722
2898,3,78.20945199659212
2899,12,379.97770722211493
2900,12,120.7400570965308
2901,1,371.5489053729816
2902,9,119.14785965291506
2903,2,73.09103174585182
2904,13,383.13942994565014
2905,12,393.8272965970224
2906,2,140.71762505343412
2907,7,370.4761992354017
2908,3,331.141024906131
2909,2,373.05179404128353
2910,3,309.1856647214707
2911,11,317.04060689306755
2912,10,405.80622821638553
2913,1,338.4274831061762
2914,12,70.21597087760183
2915,8,342.5419304956462
2916,9,101.14798770419854
2917,10,295.2305139425386
2918,1,359.54919491796613
2919,11,349.01043843027657
2920,2,305.19427492333335
2921,11,117.56592759427943
2922,6,88.44559437380649
2923,2,102.24580178233681
2924,9,328.9787032807159
2925,10,371.99050623634844
2926,2,381.01428593410293
2927,11,103.1641369670815
2928,10,102.16298414297447
2929,2,85.20481827765593
2930,2,100.3617121193433
2931,3,323.215084948825
2932,3,45.26335137918445
2933,12,68.48425577957637
2934,15,113.17822781005233
2935,9,359.6711916255943
2936,9,349.55838267820997
2937,3,367.0111623675681
2938,10,344.761371683211
2939,10,98.53146119477736
2940,11,342.03226517291984
2941,1,365.40842502903143
2942,6,346.59117264043323
2943,1,333.6716353568721
2944,13,52.69703159084283
2945,2,338.0292481478903
2946,9,354.86496132645436
2947,2,374.1458624890617
2948,10,383.11020806469656
2949,10,100.88670989066819
2950,4,43.53368226953827
2951,1,374.86545469456615
2952,2,96.52810876655367
2953,2,51.192874668086056
2954,2,323.8791337026302
2955,3,102.81769925999309
2956,12,99.15603554722618
2957,2,329.78103278152867
2958,1,372.52354603158943
2959,9,326.35739140229794
2960,11,355.41656891184317
2961,10,332.30880710215274
2962,1,135.58781689625664
2963,10,123.6222048902905
2964,8,83.60808179099611
2965,10,113.5115231400596
2966,4,143.07197766283286
2967,4,364.2312728743047
2968,10,343.01000426316915
2969,5,378.0410901983517
2970,9,347.32236342262917
2971,9,353.49190529703117
2972,2,326.13338839032144
2973,11,373.11191440688526
2974,13,91.72029230410696
2975,5,103.5352834751351
2976,2,329.8657088668532
2977,10,126.8793155349927
2978,8,340.85977964287054
2979,3,365.67712797270735
2980,6,364.574214547633
2981,3,353.4876131542323
2982,8,140.60081431004502
2983,3,360.9734789134681
2984,2,355.6465301482379
2985,9,132.4756874827556
2986,2,316.03414660505877
2987,2,114.22497635669116
2988,9,331.216894309675
2989,10,107.14476856494886
2990,2,381.4479258223947
2991,10,306.01006496405085
2992,9,332.7279353485051
2993,6,108.64342687253847
2994,3,125.40129234987562
2995,3,350.6481642848649
2996,12,331.7022818786197
2997,4,351.1070651964613
2998,4,311.8631070028167
2999,2,357.8749661100368
3000,8,145.5550459531135
3001,7,386.2946186677789
3002,2,384.81088844140777
3003,10,358.40165619428416
3004,10,355.53717474722254
3005,11,324.615804533324
3006,2,351.99053205876487
3007,14,335.0257017401728
3008,11,345.79617978075885
3009,11,103.6012737901817
3010,10,334.3093163812384
3011,13,349.203566876737
3012,12,123.67456966881258
3013,2,349.5393871119383
3014,3,304.86766120560543
3015,7,104.73644472190163
3016,3,356.58506139887794
3017,2,332.3486982758888
3018,8,126.85187433704908
3019,11,118.07163491040018
3020,3,345.8387235613681
3021,1,82.59302087421405
3022,10,324.05855653303104
3023,13,110.24161223507087
3024,1,362.4335731049259
3025,12,347.96244599856715
3026,9,349.42104748389363
3027,14,131.71519626799366
3028,9,326.3654688540323
3029,10,331.86722253541313
3030,2,111.15258818380474
3031,4,106.35295983010347
3032,7,97.73417924297223
3033,2,106.13084447197221
3034,11,111.35993790960654
3035,1,100.42766797680737
3036,2,121.0802056947356
3037,3,333.62116417172325
3038,6,102.64744533474226
3039,12,87.43267365379668
3040,13,352.1223573609718
3041,2,380.66122208047784
3042,1,333.11709863465376
3043,7,122.57993790756878
3044,2,356.60199715989324
3045,11,117.73592702818593
3046,3,94.41126764289929
3047,14,358.66179229851883
3048,12,318.29160201468267
3049,1,74.75737355384385
3050,14,104.76528414950754
3051,3,92.74981505293535
3052,1,123.23017422837331
3053,2,362.60146273657926
3054,14,326.05280033410526
3055,10,152.52357771676657
3056,3,92.20602483007642
3057,9,358.87234696869734
3058,10,122.49636345210271
3059,6,331.1244245731865
3060,5,353.6939868949604
3061,13,321.91642822182087
3062,3,357.88014596415746
3063,13,328.1713621309777
3064,11,338.22177984417004
3065,8,386.17272772780785
3066,12,346.27074143281504
3067,3,350.51602116846595
3068,3,353.3921438068869
3069,3,381.0567771357986
3070,2,110.68916902882282
3071,2,353.24836481828214
3072,11,367.57429376129676
3073,2,356.88212711166915
3074,2,353.06851699770573
3075,1,73.96532036493437
3076,2,315.3815258403147
3077,4,113.33778917344476
3078,12,348.68765505477955
3079,9,335.1282931941147
3080,3,377.4633319745645
3081,1,385.97300290902757
3082,2,95.9882553370599
3083,10,80.16015692013076
3084,2,337.5103069299366
3085,1,357.73930686069804
3086,6,369.2342296330976
3087,2,350.63515735305214
3088,11,100.00291355269948
3089,7,373.35377723052886
3090,2,350.37142495888065
3091,9,366.77460265248607
3092,13,318.25225640602946
3093,9,117.83291558028242
3094,2,358.561704140537
3095,11,343.9212043231362
3096,8,114.57073858177652
3097,8,115.35543386105344
3098,9,347.4270646639183
3099,3,336.4511891125148
3100,2,354.31676339808894
3101,2,91.62780380469161
3102,10,87.81422619583634
3103,12,379.28220444365945
3104,12,359.9195337562232
3105,12,309.4223499229303
3106,2,95.4372651572285
3107,1,106.6695315105219
3108,4,315.0832711468075
3109,9,300.9216563994627
3110,2,102.14268216867612
3111,9,333.98495865776414
3112,13,335.2275342633887
3113,2,398.7391827288638
3114,2,375.1422165340152
3115,13,327.67034491144835
3116,13,95.4563871747659
3117,3,80.81834047810601
3118,8,312.88423651995737
3119,3,107.92570416652106
3120,14,104.57204285630863
3121,12,320.3576102819242
3122,3,91.1010810369496
3123,2,354.49639054909994
3124,2,336.7420573347701
3125,6,327.8439980010522
3126,10,75.55137847230337
3127,11,77.3668248664939
3128,1,92.26183831621049
3129,9,181.9180915779096
3130,12,382.4543093421798
3131,12,373.32255040327914
3132,3,120.32092727065913
3133,10,99.31663297418956
3134,10,284.79430261320175
3135,9,388.7516377461002
3136,11,121.13558786077976
3137,2,357.9005114173487
3138,11,138.90131861013785
3139,10,328.1481560611038
3140,4,373.7493757999801
3141,1,344.68515342755194
3142,3,129.31902637714228
3143,2,377.49851629230295
3144,2,100.29819963576169
3145,3,377.2614715228989
3146,3,357.7213532470344
3147,3,105.68835838494896
3148,2,368.89264113255916
3149,9,359.5577449264006
3150,10,367.2363291357871
3151,9,84.39377341019267
3152,11,54.51645308861828
3153,3,339.5561815839616
3154,7,338.74129031408387
3155,12,71.8755587101416
3156,14,114.09478527559403
3157,2,362.8238233539633
3158,2,352.5066996065692
3159,10,102.57011979704728
3160,11,69.82283508038667
3161,2,70.92414895895902
3162,12,72.32512633583292
3163,2,358.0002663230447
3164,13,355.1902537624903
3165,8,323.472294269384
3166,3,326.653023602783
3167,2,334.39340867617614
3168,11,129.894788413905
3169,1,108.30309270917013
3170,2,320.1638280281129
3171,3,331.3107382209853
3172,8,330.4585217633702
3173,8,103.86458254580894
3174,8,356.70489551725916
3175,5,333.76095926213713
3176,2,356.21115583720183
3177,10,342.5686163519692
3178,1,373.25515548144824
3179,2,111.68726481171922
3180,1,67.20890302654308
3181,3,392.8839328593348
3182,3,64.07655227594606
3183,10,315.9243199050202
3184,7,86.80410300120727
3185,8,123.23914041581378
3186,1,319.9385651159459
3187,9,335.46746583757283
3188,2,72.89899791827699
3189,13,89.4723105377546
3190,7,130.36656396107765
3191,2,99.33085655831306
3192,2,361.2058156691224
3193,2,118.27366549721883
3194,12,310.7715213645632
3195,2,135.79362225299317
3196,4,349.03699034888757
3197,7,79.14916410202213
3198,12,112.11195642195064
3199,12,366.7861804482664
3200,2,320.3004501051327
3201,12,353.2591810011292
3202,10,89.22626792110478
3203,2,358.8323224087404
3204,11,353.3677835038981
3205,11,368.65770950533994
3206,12,387.93783128386843
3207,2,98.42606671732906
3208,3,393.91817568828196
3209,12,343.15050656550227
3210,1,366.0241472821393
3211,10,368.88149100835585
3212,13,118.82886765847599
3213,4,376.9083030507164
3214,14,26.6965254637621
3215,9,363.7611886009885
3216,2,329.60711133608385
3217,10,313.73187737912593
3218,10,351.7143687765087
3219,10,105.64712109091899
3220,9,374.6333313750621
3221,12,88.66827169024074
3222,7,303.99610186266113
3223,3,42.84472353357713
3224,11,317.0300576641872
3225,2,131.18317311757187
3226,12,331.02633742376076
3227,11,320.19877536634743
3228,10,130.34933755076528
3229,3,402.9683137754569
3230,12,104.25913901177019
3231,9,367.0523134412355
3232,13,358.74180571558037
3233,3,377.07701932629556
3234,3,303.1529841875454
3235,13,98.18853704117058
3236,4,324.51691914896867
3237,2,346.801737913724
3238,2,404.14946186582836
3239,8,355.62204999413746
3240,2,56.245383356700415
3241,11,49.570743587481736
3242,2,312.1573275782662
3243,8,71.39829699182474
3244,2,122.81363503993624
3245,2,337.7765604804227
3246,3,307.32058046654845
3247,12,112.3523748824712
3248,10,106.48125663313802
3249,3,320.4653575546814
3250,9,104.99878886000975
3251,1,356.18120170028243
3252,3,336.53263332302674
3253,9,408.4797820707002
3254,8,97.62077014108205
3255,2,94.7136767949595
3256,2,351.087959210384
3257,13,372.0176891076379
3258,1,122.3355346087157
3259,2,359.0969709112118
3260,12,384.76978900804073
3261,2,357.8632412566755
3262,11,92.2600495073123
3263,13,352.4024969938237
3264,13,341.9591091813486
3265,3,349.874846163569
3266,11,356.8069168908729
3267,11,95.47381919488447
3268,2,363.8401072696714
3269,2,317.20324488547556
3270,4,341.73808095833186
3271,3,341.02708836553654
3272,2,350.8605220503117
3273,3,72.58510276342582
3274,9,89.69088678912206
3275,1,356.5839769464693
3276,10,351.38157149265885
3277,9,376.32763603444636
3278,11,336.29136967785854
3279,2,352.5131932621475
3280,10,329.6355938040923
3281,3,425.91997410079597
3282,3,114.99234264467853
3283,8,106.75938016254626
3284,2,337.3676221700519
3285,2,110.41466068226023
3286,2,370.1419095243543
3287,2,325.00309909759153
3288,14,358.29300368053913
3289,3,85.65820266058937
3290,11,128.78115936640665
3291,3,139.89070732418054
3292,13,335.27083635263585
3293,2,360.7665502745507
3294,8,103.1295200017724
3295,14,360.3963180124431
3296,5,295.24492470409297
3297,2,87.93173348845457
3298,10,328.1993929690305
3299,4,306.5231280483321
3300,2,339.4418306159671
3301,3,315.2278047949161
3302,1,360.7464417533247
3303,3,71.72110269242876
3304,1,326.51041719483413
3305,11,294.3338140120315
3306,2,124.56382405417457
3307,3,393.69219016025295
3308,11,346.5774406291238
3309,8,383.5534486684965
3310,8,314.0339414097559
3311,7,98.48246543971449
3312,3,64.81796383433192
3313,8,351.13936495518305
3314,10,131.00641341792547
3315,2,128.77181541316529
3316,2,303.7593118204627
3317,3,306.73198058491687
3318,11,326.6109777916873
3319,5,73.32601375929809
3320,4,353.4473716759314
3321,2,90.32367953143367
3322,2,373.1147222008534
3323,3,328.8570958901845
3324,14,343.8214838299154
3325,2,290.3325817896538
3326,3,339.7155886114628
3327,10,354.3923292377694
3328,9,120.17739040188036
3329,9,84.40883187909586
3330,13,362.0776661329184
3331,7,104.77912992147206
3332,6,316.48273531714864
3333,8,130.78802558775098
3334,11,99.34136811744654
3335,9,374.58358823701235
3336,12,363.1803750161465
3337,10,331.5154836627433
3338,3,80.22071560058617
3339,2,119.82741950154409
3340,14,386.86846220609976
3341,2,82.69439420975777
3342,11,80.49487089481637
3343,10,115.2781344095631
3344,10,98.34332856420093
3345,9,113.59410785753363
3346,13,100.66859213512434
3347,7,78.1714116990268
3348,14,342.89092777875396
3349,2,390.20948465029574
3350,11,110.39725292312603
3351,12,361.2099615387507
3352,2,128.39181796470362
3353,11,116.19077512479663
3354,2,92.7340739109428
3355,10,317.166468594906
3356,2,55.32716659281257
3357,8,366.7997006426839
3358,2,100.63508039075954
3359,1,378.5550181332708
3360,2,360.3049083973926
3361,1,374.18910642532524
3362,6,336.04723922315367
3363,2,370.909133606695
3364,7,311.106974634953
3365,8,351.9014091386559
3366,3,341.3402361707785
3367,10,362.52225930316797
3368,12,345.2444139603111
3369,9,345.73413874436505
3370,9,120.36163962291565
3371,2,316.66891131250657
3372,7,95.52206903131935
3373,2,395.9809691231871
3374,2,350.04453263852184
3375,9,339.4682163233385
3376,1,71.07777807123782
3377,7,112.71321437492784
3378,13,401.7618500404521
3379,13,139.0978577717039
3380,2,370.72934113456967
3381,2,340.52924927356975
3382,13,368.6327213567143
3383,10,356.216639880505
3384,1,387.5890792993807
3385,10,52.260812638905286
3386,3,78.99816393474633
3387,10,354.14282017799894
3388,11,99.68169817390857
3389,11,81.88743468404573
3390,2,143.27897993262843
3391,3,55.11954041985388
3392,3,330.20888477236997
3393,9,101.61749469490685
3394,7,77.45233150844523
3395,2,117.35255442604436
3396,2,87.11389803998678
3397,10,340.5956316975418
3398,2,358.2040887095523
3399,2,357.21762493349325
3400,9,330.4893477601489
3401,3,325.4312090978903
3402,4,83.73579299680082
3403,9,406.9057373535491
3404,2,381.04900791726675
3405,2,96.15336159177548
3406,2,375.20759864286475
3407,1,137.95228377178236
3408,2,122.57976977146284
3409,2,411.2165212658668
3410,11,95.32649740347514
3411,12,360.30680144665735
3412,3,79.93142471306302
3413,1,340.3728491004639
3414,14,94.14757273172411
3415,10,337.64365639766265
3416,2,78.52456955630848
3417,3,77.5950835511903
3418,9,318.80979660972366
3419,2,321.4964236704262
3420,12,86.85424087884167
3421,2,336.1226563077046
3422,2,88.23971066042313
3423,9,396.9371254242022
3424,12,89.8320982634971
3425,11,324.3044394176313
3426,2,81.86428674760927
3427,11,390.6321470685501
3428,3,310.535323887547
3429,13,334.4893166554129
3430,11,361.20170274883714
3431,3,99.65904211099391
3432,3,131.05926137822482
3433,12,78.92868467674379
3434,2,360.93077252942413
3435,10,127.54805443423047
3436,10,308.32329658467245
3437,2,389.88424582397107
3438,12,376.5678078689503
3439,1,382.0854334386829
3440,8,375.07911638387657
3441,11,354.8405265043872
3442,9,104.46433580173083
3443,3,342.0951798162847
3444,9,56.348187563443844
3445,9,131.74350537483494
3446,1,89.42195417888654
3447,9,345.4521551787636
3448,3,98.67971990313039
3449,10,114.45379925265021
3450,3,309.489204597239
3451,3,330.68807467804197
3452,3,323.6335404317172
3453,5,149.12614104458774
3454,3,398.43616055215847
3455,2,318.4559788141791
3456,13,135.46919630414865
3457,12,328.0805531742319
3458,2,93.66786307926743
3459,3,299.5339559399865
3460,3,357.99904595401233
3461,9,121.89197320119854
3462,11,73.50904695961174
3463,11,347.42157270118014
3464,2,394.70178579233203
3465,2,385.1848104441778
3466,2,357.55010637588407
3467,1,354.648232347949
3468,11,103.89048363549232
3469,13,356.353127502614
3470,10,70.08353568277519
3471,3,331.87759261176717
3472,9,379.0981389222651
3473,13,55.74607857862276
3474,8,390.819667858049
3475,9,302.780197058458
3476,3,384.54018453936493
3477,2,321.3009225594393
3478,2,80.25368022420679
3479,10,70.52636773699552
3480,3,371.9083696627393
3481,2,87.42166521325721
3482,3,358.4872883624369
3483,2,62.1458558466108
3484,11,104.07746924485002
3485,12,373.6917629814707
3486,2,375.00539235004993
3487,2,311.63112721875444
3488,13,369.89618193507675
3489,13,127.2425374641219
3490,2,330.22051427857696
3491,2,319.83330901684377
3492,2,352.0368681589311
3493,12,135.41586716689827
3494,9,361.3155740588918
3495,11,66.3840117473136
3496,3,121.90721423643012
3497,2,73.46922289373312
3498,7,120.01546270189287
3499,1,381.85359698850357
3500,7,126.02624047269822
3501,9,327.761439369636
3502,7,344.821723960069
3503,11,112.46708820941295
3504,15,326.82493260478054
3505,13,337.1331229496188
3506,11,344.9494220702718
3507,14,352.86844335730063
3508,1,386.2643045989902
3509,13,424.38722763856987
3510,12,99.38323590390644
3511,3,315.72990213050906
3512,2,82.32287687236845
3513,2,358.6999130732728
3514,11,53.00448014336673
3515,2,93.93265919833033
3516,2,350.68581759166955
3517,8,77.50174858527002
3518,9,88.84953524084207
3519,10,86.8326236036461
3520,1,362.5057912678891
3521,14,360.762624771589
3522,10,88.31514734686408
3523,2,361.4878556938981
3524,13,78.45206207461975
3525,6,330.55475532182237
3526,2,344.77292854736714
3527,11,68.12582192676732
3528,12,340.53733541280184
3529,2,336.7520660915337
3530,4,302.11831415580065
3531,7,106.74071998745808
3532,3,108.48353108692554
3533,2,151.83226201097565
3534,15,306.8011889904327
3535,10,292.10714826188524
3536,8,369.7157740531001
3537,10,117.09423164894328
3538,9,303.8494718296839
3539,1,391.294535938202
3540,2,380.0368663671417
3541,3,385.02112539912025
3542,13,364.1510979964818
3543,1,113.23452400205299
3544,1,395.84922327371555
3545,10,339.86881533197976
3546,3,305.17290832017557
3547,2,291.1661752205664
3548,8,319.781926580363
3549,11,351.27774942021057
3550,9,130.09950575348165
3551,9,110.04475588424005
3552,12,354.82169334048996
3553,3,338.78442067049065
3554,12,106.6008256447514
3555,2,348.294094875588
3556,10,331.7341119986311
3557,3,352.97082070479576
3558,2,92.23996355585776
3559,11,354.04208641159147
3560,12,104.12448540328319
3561,2,113.96420682960914
3562,3,370.2843287573038
3563,2,331.68971584707486
3564,8,394.28880693493625
3565,2,124.73616396822825
3566,14,100.22103489269888
3567,4,334.04195010994397
3568,2,382.7659165275394
3569,10,56.079295952886724
3570,6,333.0806688829016
